178.512999773
         10135199 function calls (10083810 primitive calls) in 123.086 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 nonlin.py:441(Jacobian)
        1    0.000    0.000    0.000    0.000 nonlin.py:508(InverseJacobian)
        1    0.000    0.000    0.000    0.000 nonlin.py:618(GenericBroyden)
        1    0.000    0.000    0.000    0.000 nonlin.py:638(LowRankMatrix)
        1    0.000    0.000    0.000    0.000 nonlin.py:854(BroydenFirst)
        1    0.000    0.000    0.000    0.000 nonlin.py:947(BroydenSecond)
        1    0.000    0.000    0.000    0.000 nonlin.py:991(Anderson)
        1    0.000    0.000    0.000    0.000 nosetester.py:109(NoseTester)
       44    0.001    0.000    0.003    0.000 nosetester.py:138(__init__)
        1    0.000    0.000    0.000    0.000 nosetester.py:6(<module>)
        3    0.000    0.000    0.000    0.000 nosetester.py:82(_docmethod)
        1    0.003    0.003    0.013    0.013 npyio.py:1(<module>)
        1    0.000    0.000    0.000    0.000 npyio.py:113(NpzFile)
        1    0.000    0.000    0.000    0.000 npyio.py:74(BagObj)
     4858    0.018    0.000    0.018    0.000 ntpath.py:122(splitdrive)
      244    0.004    0.000    0.006    0.000 ntpath.py:164(split)
        2    0.000    0.000    0.000    0.000 ntpath.py:189(splitext)
        1    0.000    0.000    0.000    0.000 ntpath.py:196(basename)
      115    0.001    0.000    0.004    0.000 ntpath.py:203(dirname)
       10    0.000    0.000    0.001    0.000 ntpath.py:275(expanduser)
       11    0.001    0.000    0.001    0.000 ntpath.py:398(normpath)
     2244    0.020    0.000    0.036    0.000 ntpath.py:42(normcase)
        9    0.000    0.000    0.001    0.000 ntpath.py:466(abspath)
     4603    0.032    0.000    0.048    0.000 ntpath.py:55(isabs)
     4523    0.061    0.000    0.124    0.000 ntpath.py:63(join)
        1    0.000    0.000    0.000    0.000 nturl2path.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numbers.py:13(Number)
        1    0.000    0.000    0.000    0.000 numbers.py:169(Real)
        1    0.000    0.000    0.000    0.000 numbers.py:270(Rational)
        1    0.000    0.000    0.000    0.000 numbers.py:295(Integral)
        1    0.000    0.000    0.000    0.000 numbers.py:34(Complex)
        1    0.000    0.000    0.004    0.004 numbers.py:6(<module>)
        1    0.005    0.005    0.009    0.009 numeric.py:1(<module>)
        2    0.000    0.000    0.000    0.000 numeric.py:1426(set_string_function)
        3    0.002    0.001    0.003    0.001 numeric.py:177(extend_all)
       58    0.001    0.000    0.002    0.000 numeric.py:1875(identity)
        4    0.000    0.000    0.000    0.000 numeric.py:2070(seterr)
   968113    7.117    0.000   15.606    0.000 numeric.py:216(asarray)
        4    0.000    0.000    0.000    0.000 numeric.py:2166(geterr)
        1    0.000    0.000    0.000    0.000 numeric.py:2378(_unspecified)
        1    0.000    0.000    0.000    0.000 numeric.py:2382(errstate)
        1    0.000    0.000    0.000    0.000 numeric.py:2456(_setdef)
        3    0.000    0.000    0.000    0.000 numeric.py:286(asanyarray)
        1    0.000    0.000    0.000    0.000 numeric.py:36(ComplexWarning)
       66    0.000    0.000    0.001    0.000 numerictypes.py:125(english_lower)
       33    0.000    0.000    0.000    0.000 numerictypes.py:152(english_upper)
       10    0.000    0.000    0.000    0.000 numerictypes.py:179(english_capitalize)
       18    0.000    0.000    0.000    0.000 numerictypes.py:214(_evalname)
       23    0.001    0.000    0.001    0.000 numerictypes.py:227(bitname)
        1    0.000    0.000    0.001    0.001 numerictypes.py:279(_add_types)
        1    0.003    0.003    0.004    0.004 numerictypes.py:295(_add_aliases)
        1    0.000    0.000    0.000    0.000 numerictypes.py:336(_add_integer_aliases)
        1    0.000    0.000    0.000    0.000 numerictypes.py:377(_set_up_aliases)
        1    0.000    0.000    0.000    0.000 numerictypes.py:426(_construct_char_code_lookup)
       30    0.000    0.000    0.000    0.000 numerictypes.py:441(_add_array_type)
        1    0.000    0.000    0.000    0.000 numerictypes.py:449(_set_array_types)
        3    0.000    0.000    0.000    0.000 numerictypes.py:596(obj2sctype)
        1    0.000    0.000    0.000    0.000 numerictypes.py:688(_typedict)
        1    0.000    0.000    0.000    0.000 numerictypes.py:696(__getitem__)
        1    0.000    0.000    0.000    0.000 numerictypes.py:703(_construct_lookups)
        1    0.000    0.000    0.000    0.000 numerictypes.py:782(<lambda>)
        1    0.001    0.001    0.008    0.008 numerictypes.py:83(<module>)
        2    0.000    0.000    0.000    0.000 numerictypes.py:861(_can_coerce_all)
        1    0.000    0.000    0.000    0.000 numerictypes.py:876(find_common_type)
        1    0.000    0.000    0.000    0.000 numpytest.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numpytest.py:10(IgnoreException)
        1    0.000    0.000    0.000    0.000 ode.py:221(ode)
        1    0.000    0.000    0.000    0.000 ode.py:347(complex_ode)
        1    0.002    0.002    0.002    0.002 ode.py:39(<module>)
        1    0.000    0.000    0.000    0.000 ode.py:427(IntegratorBase)
        1    0.000    0.000    0.000    0.000 ode.py:462(vode)
        1    0.000    0.000    0.000    0.000 ode.py:598(zvode)
        1    0.000    0.000    0.000    0.000 ode.py:698(dopri5)
        1    0.000    0.000    0.000    0.000 ode.py:763(dop853)
        1    0.001    0.001    0.001    0.001 odepack.py:3(<module>)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1033(AnchoredText)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1060(OffsetImage)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1172(AnnotationBbox)
        1    0.000    0.000    0.000    0.000 offsetbox.py:134(OffsetBox)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1385(DraggableBase)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1491(DraggableOffsetBox)
        1    0.001    0.001    0.001    0.001 offsetbox.py:15(<module>)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1518(DraggableAnnotation)
        1    0.000    0.000    0.000    0.000 offsetbox.py:245(PackerBase)
        1    0.000    0.000    0.000    0.000 offsetbox.py:275(VPacker)
        1    0.000    0.000    0.000    0.000 offsetbox.py:342(HPacker)
        1    0.000    0.000    0.000    0.000 offsetbox.py:409(DrawingArea)
        1    0.000    0.000    0.000    0.000 offsetbox.py:512(TextArea)
        1    0.000    0.000    0.000    0.000 offsetbox.py:684(AuxTransformBox)
        1    0.000    0.000    0.000    0.000 offsetbox.py:797(AnchoredOffsetbox)
      119    0.001    0.000    0.001    0.000 opcode.py:27(def_op)
       11    0.000    0.000    0.000    0.000 opcode.py:31(name_op)
        6    0.000    0.000    0.000    0.000 opcode.py:35(jrel_op)
        6    0.000    0.000    0.000    0.000 opcode.py:39(jabs_op)
        1    0.001    0.001    0.002    0.002 opcode.py:5(<module>)
        1    0.000    0.000    0.000    0.000 optimize.py:1063(Brent)
        1    0.001    0.001    0.002    0.002 optimize.py:18(<module>)
        1    0.000    0.000    0.000    0.000 orthogonal.py:109(orthopoly1d)
        1    0.001    0.001    0.002    0.002 orthogonal.py:79(<module>)
        1    0.000    0.000    0.000    0.000 os.py:35(_get_exports_list)
        5    0.000    0.000    0.000    0.000 os.py:419(__setitem__)
       11    0.000    0.000    0.000    0.000 os.py:422(__getitem__)
       27    0.000    0.000    0.000    0.000 os.py:442(__contains__)
        7    0.000    0.000    0.000    0.000 os.py:444(get)
        1    0.000    0.000    0.000    0.000 parser.py:147(_resultbase)
        1    0.000    0.000    0.000    0.000 parser.py:165(parserinfo)
        1    0.000    0.000    0.001    0.001 parser.py:200(__init__)
        7    0.001    0.000    0.001    0.000 parser.py:215(_convert)
        1    0.000    0.000    0.000    0.000 parser.py:290(parser)
        1    0.000    0.000    0.001    0.001 parser.py:292(__init__)
        1    0.000    0.000    0.000    0.000 parser.py:337(_result)
        1    0.000    0.000    0.000    0.000 parser.py:39(_timelex)
        1    0.003    0.003    0.008    0.008 parser.py:7(<module>)
        1    0.000    0.000    0.000    0.000 parser.py:700(_tzparser)
        1    0.000    0.000    0.000    0.000 parser.py:702(_result)
        1    0.000    0.000    0.000    0.000 parser.py:707(_attr)
        1    0.000    0.000    0.000    0.000 patches.py:1083(CirclePolygon)
        1    0.000    0.000    0.000    0.000 patches.py:1111(Ellipse)
        1    0.000    0.000    0.000    0.000 patches.py:1176(Circle)
        1    0.000    0.000    0.000    0.000 patches.py:1217(Arc)
        6    0.004    0.001    0.007    0.001 patches.py:1482(_pprint_table)
        6    0.003    0.001    0.193    0.032 patches.py:1517(_pprint_styles)
        1    0.000    0.000    0.000    0.000 patches.py:1554(_Style)
      240    0.004    0.000    0.123    0.001 patches.py:160(get_transform)
        1    0.000    0.000    0.182    0.182 patches.py:1602(BoxStyle)
        1    0.000    0.000    0.000    0.000 patches.py:1641(_Base)
      100    0.001    0.000    0.001    0.000 patches.py:167(get_data_transform)
        4    0.000    0.000    0.000    0.000 patches.py:170(get_patch_transform)
        1    0.000    0.000    0.000    0.000 patches.py:1703(Square)
        1    0.000    0.000    0.000    0.000 patches.py:1747(LArrow)
        1    0.000    0.000    0.000    0.000 patches.py:1789(RArrow)
        1    0.000    0.000    0.000    0.000 patches.py:180(get_edgecolor)
        1    0.000    0.000    0.000    0.000 patches.py:1811(Round)
        1    0.000    0.000    0.000    0.000 patches.py:187(get_facecolor)
        1    0.000    0.000    0.000    0.000 patches.py:1877(Round4)
        1    0.000    0.000    0.000    0.000 patches.py:1935(Sawtooth)
        1    0.000    0.000    0.000    0.000 patches.py:2026(Roundtooth)
        1    0.000    0.000    0.000    0.000 patches.py:2059(FancyBboxPatch)
      106    0.000    0.000    0.000    0.000 patches.py:209(set_antialiased)
      113    0.002    0.000    0.007    0.000 patches.py:222(set_edgecolor)
        1    0.000    0.000    0.002    0.002 patches.py:2279(ConnectionStyle)
        1    0.000    0.000    0.000    0.000 patches.py:2320(_Base)
        1    0.000    0.000    0.000    0.000 patches.py:2333(SimpleEvent)
      219    0.003    0.000    0.025    0.000 patches.py:235(set_facecolor)
        1    0.000    0.000    0.000    0.000 patches.py:2416(Arc3)
        1    0.000    0.000    0.000    0.000 patches.py:2454(Angle3)
        1    0.000    0.000    0.000    0.000 patches.py:2496(Angle)
        1    0.000    0.000    0.000    0.000 patches.py:2560(Arc)
        1    0.000    0.000    0.000    0.000 patches.py:2655(Bar)
        1    0.001    0.001    0.005    0.005 patches.py:2745(ArrowStyle)
        1    0.000    0.000    0.000    0.000 patches.py:2787(_Base)
      111    0.000    0.000    0.000    0.000 patches.py:283(set_linewidth)
        1    0.000    0.000    0.000    0.000 patches.py:2877(_Curve)
      106    0.000    0.000    0.000    0.000 patches.py:296(set_linestyle)
        1    0.002    0.002    0.212    0.212 patches.py:3(<module>)
        1    0.000    0.000    0.000    0.000 patches.py:3009(Curve)
        1    0.000    0.000    0.000    0.000 patches.py:3022(CurveA)
        1    0.000    0.000    0.000    0.000 patches.py:3042(CurveB)
        1    0.000    0.000    0.000    0.000 patches.py:3064(CurveAB)
        1    0.000    0.000    0.000    0.000 patches.py:3087(CurveFilledA)
      106    0.001    0.000    0.013    0.000 patches.py:309(set_fill)
        1    0.000    0.000    0.000    0.000 patches.py:3109(CurveFilledB)
        1    0.000    0.000    0.000    0.000 patches.py:3131(CurveFilledAB)
        1    0.000    0.000    0.000    0.000 patches.py:3153(_Bracket)
        1    0.000    0.000    0.000    0.000 patches.py:3234(BracketAB)
        1    0.000    0.000    0.000    0.000 patches.py:3269(BracketA)
      106    0.000    0.000    0.000    0.000 patches.py:327(set_hatch)
        1    0.000    0.000    0.000    0.000 patches.py:3292(BracketB)
        1    0.000    0.000    0.000    0.000 patches.py:3315(BarAB)
        1    0.000    0.000    0.000    0.000 patches.py:3350(Simple)
        1    0.000    0.000    0.000    0.000 patches.py:3418(Fancy)
        1    0.000    0.000    0.000    0.000 patches.py:3522(Wedge)
        1    0.000    0.000    0.000    0.000 patches.py:3579(FancyArrowPatch)
      106    0.000    0.000    0.000    0.000 patches.py:359(set_path_effects)
      106    0.000    0.000    0.000    0.000 patches.py:366(get_path_effects)
      106    0.012    0.000    0.189    0.002 patches.py:369(draw)
        1    0.000    0.000    0.000    0.000 patches.py:3927(ConnectionPatch)
        1    0.000    0.000    0.000    0.000 patches.py:434(Shadow)
        1    0.000    0.000    0.000    0.000 patches.py:44(Patch)
        1    0.000    0.000    0.000    0.000 patches.py:496(Rectangle)
      102    0.003    0.000    0.652    0.006 patches.py:506(__init__)
      302    0.002    0.000    0.004    0.000 patches.py:525(get_path)
      336    0.014    0.000    0.146    0.000 patches.py:531(_update_patch_transform)
      336    0.003    0.000    0.149    0.000 patches.py:544(get_patch_transform)
      106    0.008    0.000    0.648    0.006 patches.py:55(__init__)
      100    0.000    0.000    0.000    0.000 patches.py:569(get_width)
      100    0.000    0.000    0.000    0.000 patches.py:573(get_height)
        1    0.000    0.000    0.000    0.000 patches.py:637(RegularPolygon)
        1    0.000    0.000    0.000    0.000 patches.py:715(PathPatch)
        1    0.000    0.000    0.000    0.000 patches.py:742(Polygon)
        1    0.000    0.000    0.000    0.000 patches.py:802(Wedge)
        1    0.000    0.000    0.000    0.000 patches.py:861(Arrow)
        1    0.000    0.000    0.000    0.000 patches.py:900(FancyArrow)
        1    0.000    0.000    0.000    0.000 patches.py:982(YAArrow)
        1    0.000    0.000    0.000    0.000 path.py:18(Path)
        1    0.001    0.001    0.001    0.001 path.py:3(<module>)
      302    0.001    0.000    0.001    0.000 path.py:379(unit_rectangle)
      469    0.030    0.000    0.061    0.000 path.py:83(__init__)
        1    0.000    0.000    0.000    0.000 pickle.py:1261(_EmptyClass)
        1    0.000    0.000    0.000    0.000 pickle.py:171(Pickler)
        1    0.004    0.004    0.010    0.010 pickle.py:25(<module>)
        1    0.000    0.000    0.000    0.000 pickle.py:58(PickleError)
        1    0.000    0.000    0.000    0.000 pickle.py:62(PicklingError)
        1    0.000    0.000    0.000    0.000 pickle.py:69(UnpicklingError)
